blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
DeepSeek-R1,10,1,64,9,0.09090909090909091
DeepSeek-V3,23,1,60,0,0.041666666666666664
DS-R1-Dist-Llama-70B,12,3,57,12,0.2
DS-R1-Dist-Llama-8B,11,2,63,8,0.15384615384615385
DS-R1-Dist-Qwen-14B,11,1,59,13,0.08333333333333333
DS-R1-Dist-Qwen-32B,14,2,57,11,0.125
DS-R1-Dist-Qwen-7B,10,2,71,1,0.16666666666666666
GPT-3.5-turbo,7,0,69,8,0.0
GPT-4o,22,0,62,0,0.0
Llama3.1-8B,20,0,63,1,0.0
Llama3.3-70B,22,0,62,0,0.0
o3-mini,4,3,26,51,0.42857142857142855
Qwen2.5-14B,14,0,58,12,0.0
Qwen2.5-32B,10,0,69,5,0.0
Qwen2.5-7B,8,3,48,25,0.2727272727272727
