blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
DeepSeek-R1,10,1,60,13,0.09090909090909091
DeepSeek-V3,17,7,35,25,0.2916666666666667
DS-R1-Dist-Llama-70B,14,1,47,22,0.06666666666666667
DS-R1-Dist-Llama-8B,10,3,42,29,0.23076923076923078
DS-R1-Dist-Qwen-14B,9,3,37,35,0.25
DS-R1-Dist-Qwen-32B,12,4,34,34,0.25
DS-R1-Dist-Qwen-7B,11,1,59,13,0.08333333333333333
GPT-3.5-turbo,7,0,68,9,0.0
GPT-4o,22,0,61,1,0.0
Llama3.1-8B,20,0,64,0,0.0
Llama3.3-70B,22,0,61,1,0.0
o3-mini,2,5,4,73,0.7142857142857143
Qwen2.5-14B,13,1,39,31,0.07142857142857142
Qwen2.5-32B,9,1,45,29,0.1
Qwen2.5-7B,8,3,54,19,0.2727272727272727
