blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
combo_L1,112,11,5,0,0.08943089430894309
combo_C1,116,7,3,2,0.056910569105691054
combo_L7,117,6,5,0,0.04878048780487805
combo_D4+D5+D6+D7,118,5,4,1,0.04065040650406504
combo_L3,118,5,3,2,0.04065040650406504
combo_L4+L5+L6,118,5,5,0,0.04065040650406504
combo_D8,119,4,5,0,0.032520325203252036
combo_L2,119,4,3,2,0.032520325203252036
combo_L8,119,4,4,1,0.032520325203252036
combo_C2,120,3,5,0,0.024390243902439025
combo_C3,120,3,5,0,0.024390243902439025
combo_D1+D2+D3,122,1,4,1,0.008130081300813009
