blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
combo_C3,1,2,91,49,0.6666666666666666
combo_L1,1,2,3,137,0.6666666666666666
combo_L7,1,2,4,136,0.6666666666666666
combo_C1,2,1,5,135,0.3333333333333333
combo_C2,2,1,9,131,0.3333333333333333
combo_D1+D2+D3,2,1,2,138,0.3333333333333333
combo_D4+D5+D6+D7,2,1,12,128,0.3333333333333333
combo_L3,2,1,9,131,0.3333333333333333
combo_L4+L5+L6,2,1,13,127,0.3333333333333333
combo_L8,2,1,45,95,0.3333333333333333
combo_D8,3,0,10,130,0.0
combo_L2,3,0,12,128,0.0
