blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
combo_C1,24,10,113,63,0.29411764705882354
combo_L1,24,10,114,62,0.29411764705882354
combo_D1+D2+D3,26,8,130,46,0.23529411764705882
combo_L2,27,7,124,52,0.20588235294117646
combo_D4+D5+D6+D7,28,6,116,60,0.17647058823529413
combo_L3,29,5,133,43,0.14705882352941177
combo_L4+L5+L6,29,5,118,58,0.14705882352941177
combo_L7,29,5,138,38,0.14705882352941177
combo_C2,30,4,127,49,0.11764705882352941
combo_D8,30,4,131,45,0.11764705882352941
combo_C3,31,3,151,25,0.08823529411764706
combo_L8,31,3,158,18,0.08823529411764706
