blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
combo_D1+D2+D3,18,9,103,80,0.3333333333333333
combo_L1,21,6,91,92,0.2222222222222222
combo_C1,22,5,93,90,0.18518518518518517
combo_C2,22,5,89,94,0.18518518518518517
combo_D4+D5+D6+D7,22,5,113,70,0.18518518518518517
combo_L2,23,4,100,83,0.14814814814814814
combo_L3,23,4,103,80,0.14814814814814814
combo_L4+L5+L6,23,4,106,77,0.14814814814814814
combo_C3,24,3,136,47,0.1111111111111111
combo_D8,24,3,108,75,0.1111111111111111
combo_L8,24,3,130,53,0.1111111111111111
combo_L7,25,2,122,61,0.07407407407407407
