blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
combo_C3,15,9,84,102,0.375
combo_L7,16,8,100,86,0.3333333333333333
combo_C1,17,7,87,99,0.2916666666666667
combo_C2,17,7,80,106,0.2916666666666667
combo_L2,17,7,76,110,0.2916666666666667
combo_L3,19,5,112,74,0.20833333333333334
combo_D1+D2+D3,20,4,111,75,0.16666666666666666
combo_D4+D5+D6+D7,20,4,87,99,0.16666666666666666
combo_L4+L5+L6,20,4,78,108,0.16666666666666666
combo_D8,21,3,82,104,0.125
combo_L1,22,2,140,46,0.08333333333333333
combo_L8,22,2,101,85,0.08333333333333333
