blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
DeepSeek-R1,0,0,0,210,0.0
DeepSeek-V3,0,0,156,54,0.0
DS-R1-Dist-Llama-70B,29,6,104,71,0.17142857142857143
DS-R1-Dist-Llama-8B,24,10,113,63,0.29411764705882354
DS-R1-Dist-Qwen-14B,22,5,93,90,0.18518518518518517
DS-R1-Dist-Qwen-32B,27,3,88,92,0.1
DS-R1-Dist-Qwen-7B,26,2,148,34,0.07142857142857142
GPT-3.5-turbo,0,0,0,210,0.0
GPT-4o,0,56,0,154,1.0
Llama3.1-8B,32,0,172,6,0.0
Llama3.3-70B,44,4,155,7,0.08333333333333333
o3-mini,4,1,25,180,0.2
Qwen2.5-14B,27,1,88,94,0.03571428571428571
Qwen2.5-32B,32,1,128,49,0.030303030303030304
Qwen2.5-7B,17,7,87,99,0.2916666666666667
