blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
DeepSeek-R1,0,0,0,210,0.0
DeepSeek-V3,0,0,0,210,0.0
DS-R1-Dist-Llama-70B,30,5,106,69,0.14285714285714285
DS-R1-Dist-Llama-8B,29,5,133,43,0.14705882352941177
DS-R1-Dist-Qwen-14B,23,4,103,80,0.14814814814814814
DS-R1-Dist-Qwen-32B,23,7,90,90,0.23333333333333334
DS-R1-Dist-Qwen-7B,24,4,155,27,0.14285714285714285
GPT-3.5-turbo,0,0,0,210,0.0
GPT-4o,55,1,150,4,0.017857142857142856
Llama3.1-8B,3,29,36,142,0.90625
Llama3.3-70B,46,2,152,10,0.041666666666666664
o3-mini,4,1,42,163,0.2
Qwen2.5-14B,28,0,124,58,0.0
Qwen2.5-32B,31,2,137,40,0.06060606060606061
Qwen2.5-7B,19,5,112,74,0.20833333333333334
