blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
combo_C3,0,26,1,116,1.0
combo_L2,5,21,9,108,0.8076923076923077
combo_L4+L5+L6,6,20,7,110,0.7692307692307693
combo_D1+D2+D3,7,19,7,110,0.7307692307692307
combo_L1,7,19,6,111,0.7307692307692307
combo_L8,7,19,3,114,0.7307692307692307
combo_D8,8,18,6,111,0.6923076923076923
combo_C1,9,17,4,113,0.6538461538461539
combo_C2,9,17,6,111,0.6538461538461539
combo_D4+D5+D6+D7,10,16,7,110,0.6153846153846154
combo_L3,11,15,3,114,0.5769230769230769
combo_L7,11,15,8,109,0.5769230769230769
