blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
combo_C3,0,27,1,115,1.0
combo_C1,4,23,9,107,0.8518518518518519
combo_D1+D2+D3,4,23,6,110,0.8518518518518519
combo_L8,6,21,6,110,0.7777777777777778
combo_D4+D5+D6+D7,8,19,11,105,0.7037037037037037
combo_L1,9,18,9,107,0.6666666666666666
combo_L3,9,18,10,106,0.6666666666666666
combo_L4+L5+L6,9,18,5,111,0.6666666666666666
combo_D8,10,17,10,106,0.6296296296296297
combo_L7,10,17,10,106,0.6296296296296297
combo_C2,12,15,11,105,0.5555555555555556
combo_L2,15,12,16,100,0.4444444444444444
