blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
combo_C3,1,21,2,119,0.9545454545454546
combo_L1,7,15,5,116,0.6818181818181818
combo_C1,8,14,4,117,0.6363636363636364
combo_L7,9,13,7,114,0.5909090909090909
combo_D8,10,12,7,114,0.5454545454545454
combo_L8,10,12,6,115,0.5454545454545454
combo_D1+D2+D3,11,11,9,112,0.5
combo_D4+D5+D6+D7,13,9,6,115,0.4090909090909091
combo_L2,13,9,9,112,0.4090909090909091
combo_C2,14,8,6,115,0.36363636363636365
combo_L3,14,8,8,113,0.36363636363636365
combo_L4+L5+L6,14,8,4,117,0.36363636363636365
