blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
DeepSeek-R1,40,11,25,8,0.21568627450980393
DeepSeek-V3,57,2,15,10,0.03389830508474576
DS-R1-Dist-Llama-70B,46,7,16,15,0.1320754716981132
DS-R1-Dist-Llama-8B,48,18,10,8,0.2727272727272727
DS-R1-Dist-Qwen-14B,40,10,14,20,0.2
DS-R1-Dist-Qwen-32B,37,6,18,23,0.13953488372093023
DS-R1-Dist-Qwen-7B,67,9,6,2,0.11842105263157894
GPT-3.5-turbo,55,3,22,4,0.05172413793103448
GPT-4o,82,0,0,2,0.0
Llama3.1-8B,83,1,0,0,0.011904761904761904
Llama3.3-70B,82,0,0,2,0.0
o3-mini,11,2,7,64,0.15384615384615385
Qwen2.5-14B,36,0,24,24,0.0
Qwen2.5-32B,25,2,25,32,0.07407407407407407
Qwen2.5-7B,31,14,8,31,0.3111111111111111
