blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
DeepSeek-R1,43,8,27,6,0.1568627450980392
DeepSeek-V3,43,16,9,16,0.2711864406779661
DS-R1-Dist-Llama-70B,46,7,15,16,0.1320754716981132
DS-R1-Dist-Llama-8B,43,23,9,9,0.3484848484848485
DS-R1-Dist-Qwen-14B,33,17,13,21,0.34
DS-R1-Dist-Qwen-32B,27,16,19,22,0.37209302325581395
DS-R1-Dist-Qwen-7B,64,12,6,2,0.15789473684210525
GPT-3.5-turbo,55,3,20,6,0.05172413793103448
GPT-4o,82,0,1,1,0.0
Llama3.1-8B,84,0,0,0,0.0
Llama3.3-70B,82,0,1,1,0.0
o3-mini,5,8,1,70,0.6153846153846154
Qwen2.5-14B,34,2,18,30,0.05555555555555555
Qwen2.5-32B,26,1,28,29,0.037037037037037035
Qwen2.5-7B,38,7,24,15,0.15555555555555556
