blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
combo_L3,38,160,1,11,0.8080808080808081
combo_L4+L5+L6,40,158,1,11,0.797979797979798
combo_L7,40,158,0,12,0.797979797979798
combo_L8,51,147,0,12,0.7424242424242424
combo_D4+D5+D6+D7,152,46,9,3,0.23232323232323232
combo_D8,152,46,12,0,0.23232323232323232
combo_L2,169,29,10,2,0.14646464646464646
combo_L1,175,23,2,10,0.11616161616161616
combo_C3,182,16,12,0,0.08080808080808081
combo_D1+D2+D3,182,16,12,0,0.08080808080808081
combo_C1,192,6,12,0,0.030303030303030304
combo_C2,197,1,6,6,0.005050505050505051
