blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
combo_C3,10,25,25,150,0.7142857142857143
combo_D1+D2+D3,10,25,10,165,0.7142857142857143
combo_L1,10,25,6,169,0.7142857142857143
combo_L7,17,18,36,139,0.5142857142857142
combo_C1,18,17,11,164,0.4857142857142857
combo_C2,20,15,12,163,0.42857142857142855
combo_D8,22,13,15,160,0.37142857142857144
combo_L4+L5+L6,23,12,26,149,0.34285714285714286
combo_L8,23,12,42,133,0.34285714285714286
combo_L3,24,11,22,153,0.3142857142857143
combo_D4+D5+D6+D7,25,10,14,161,0.2857142857142857
combo_L2,27,8,19,156,0.22857142857142856
