blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
combo_C1,83,31,32,64,0.2719298245614035
combo_L4+L5+L6,83,31,25,71,0.2719298245614035
combo_D4+D5+D6+D7,85,29,27,69,0.2543859649122807
combo_L1,85,29,29,67,0.2543859649122807
combo_D1+D2+D3,86,28,33,63,0.24561403508771928
combo_C3,87,27,55,41,0.23684210526315788
combo_L3,87,27,26,70,0.23684210526315788
combo_L2,88,26,26,70,0.22807017543859648
combo_D8,90,24,29,67,0.21052631578947367
combo_L7,91,23,48,48,0.20175438596491227
combo_C2,93,21,31,65,0.18421052631578946
combo_L8,100,14,55,41,0.12280701754385964
