blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
combo_C2,126,8,25,51,0.05970149253731343
combo_L4+L5+L6,128,6,26,50,0.04477611940298507
combo_L7,128,6,49,27,0.04477611940298507
combo_D8,129,5,25,51,0.03731343283582089
combo_D1+D2+D3,130,4,45,31,0.029850746268656716
combo_C1,131,3,29,47,0.022388059701492536
combo_C3,131,3,60,16,0.022388059701492536
combo_D4+D5+D6+D7,131,3,25,51,0.022388059701492536
combo_L1,131,3,42,34,0.022388059701492536
combo_L2,131,3,27,49,0.022388059701492536
combo_L3,131,3,37,39,0.022388059701492536
combo_L8,132,2,62,14,0.014925373134328358
