blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
combo_L1,88,18,11,11,0.16981132075471697
combo_C2,89,17,6,16,0.16037735849056603
combo_D1+D2+D3,90,16,12,10,0.1509433962264151
combo_D8,91,15,9,13,0.14150943396226415
combo_L4+L5+L6,91,15,4,18,0.14150943396226415
combo_C3,92,14,10,12,0.1320754716981132
combo_L3,92,14,7,15,0.1320754716981132
combo_C1,94,12,9,13,0.11320754716981132
combo_L7,94,12,10,12,0.11320754716981132
combo_D4+D5+D6+D7,98,8,10,12,0.07547169811320754
combo_L8,99,7,12,10,0.0660377358490566
combo_L2,101,5,11,11,0.04716981132075472
