blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
combo_C3,29,30,7,62,0.5084745762711864
combo_L1,33,26,11,58,0.4406779661016949
combo_L4+L5+L6,38,21,13,56,0.3559322033898305
combo_C1,39,20,11,58,0.3389830508474576
combo_L8,39,20,13,56,0.3389830508474576
combo_C2,40,19,13,56,0.3220338983050847
combo_L7,40,19,17,52,0.3220338983050847
combo_L2,41,18,13,56,0.3050847457627119
combo_D1+D2+D3,42,17,10,59,0.288135593220339
combo_D4+D5+D6+D7,42,17,11,58,0.288135593220339
combo_D8,43,16,10,59,0.2711864406779661
combo_L3,43,16,9,60,0.2711864406779661
