blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
combo_L7,44,17,10,57,0.2786885245901639
combo_C3,45,16,22,45,0.26229508196721313
combo_L4+L5+L6,46,15,8,59,0.2459016393442623
combo_L1,47,14,10,57,0.22950819672131148
combo_L3,47,14,9,58,0.22950819672131148
combo_L2,48,13,10,57,0.21311475409836064
combo_C1,49,12,14,53,0.19672131147540983
combo_C2,49,12,10,57,0.19672131147540983
combo_D8,49,12,6,61,0.19672131147540983
combo_D1+D2+D3,50,11,15,52,0.18032786885245902
combo_L8,50,11,20,47,0.18032786885245902
combo_D4+D5+D6+D7,52,9,15,52,0.14754098360655737
