blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
combo_C3,42,24,10,52,0.36363636363636365
combo_L4+L5+L6,46,20,15,47,0.30303030303030304
combo_C1,47,19,19,43,0.2878787878787879
combo_L1,47,19,23,39,0.2878787878787879
combo_L8,51,15,13,49,0.22727272727272727
combo_L7,52,14,20,42,0.21212121212121213
combo_C2,53,13,13,49,0.19696969696969696
combo_L2,54,12,18,44,0.18181818181818182
combo_D8,55,11,15,47,0.16666666666666666
combo_L3,55,11,17,45,0.16666666666666666
combo_D4+D5+D6+D7,57,9,17,45,0.13636363636363635
