blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
combo_C3,2,20,0,62,0.9090909090909091
combo_L8,6,16,3,59,0.7272727272727273
combo_L7,10,12,4,58,0.5454545454545454
combo_L1,12,10,4,58,0.45454545454545453
combo_C1,14,8,5,57,0.36363636363636365
combo_D1+D2+D3,14,8,0,62,0.36363636363636365
combo_L3,14,8,4,58,0.36363636363636365
combo_D8,15,7,5,57,0.3181818181818182
combo_C2,16,6,3,59,0.2727272727272727
combo_D4+D5+D6+D7,16,6,6,56,0.2727272727272727
combo_L2,16,6,5,57,0.2727272727272727
combo_L4+L5+L6,16,6,5,57,0.2727272727272727
