blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
combo_C1,2,11,5,66,0.8461538461538461
combo_C3,2,11,1,70,0.8461538461538461
combo_D1+D2+D3,2,11,5,66,0.8461538461538461
combo_L1,3,10,6,65,0.7692307692307693
combo_D4+D5+D6+D7,4,9,6,65,0.6923076923076923
combo_L4+L5+L6,4,9,6,65,0.6923076923076923
combo_C2,5,8,7,64,0.6153846153846154
combo_L2,5,8,4,67,0.6153846153846154
combo_L8,5,8,8,63,0.6153846153846154
combo_L3,6,7,5,66,0.5384615384615384
combo_L7,6,7,5,66,0.5384615384615384
combo_D8,7,6,12,59,0.46153846153846156
