blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
combo_C3,0,11,3,70,1.0
combo_L7,3,8,3,70,0.7272727272727273
combo_L8,3,8,1,72,0.7272727272727273
combo_D1+D2+D3,5,6,5,68,0.5454545454545454
combo_L4+L5+L6,5,6,8,65,0.5454545454545454
combo_C1,6,5,5,68,0.45454545454545453
combo_D4+D5+D6+D7,6,5,5,68,0.45454545454545453
combo_L1,6,5,9,64,0.45454545454545453
combo_L2,6,5,6,67,0.45454545454545453
combo_D8,7,4,5,68,0.36363636363636365
combo_C2,8,3,8,65,0.2727272727272727
combo_L3,8,3,7,66,0.2727272727272727
