blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
combo_L2,56,32,27,28,0.36363636363636365
combo_C2,57,31,18,37,0.3522727272727273
combo_C1,58,30,25,30,0.3409090909090909
combo_D8,59,29,23,32,0.32954545454545453
combo_L4+L5+L6,60,28,36,19,0.3181818181818182
combo_L7,62,26,35,20,0.29545454545454547
combo_L3,63,25,23,32,0.2840909090909091
combo_D1+D2+D3,66,22,32,23,0.25
combo_L1,67,21,25,30,0.23863636363636365
combo_D4+D5+D6+D7,69,19,24,31,0.2159090909090909
combo_L8,69,19,46,9,0.2159090909090909
combo_C3,87,1,50,5,0.011363636363636364
