blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
combo_C3,47,45,16,35,0.4891304347826087
combo_L3,54,38,17,34,0.41304347826086957
combo_L8,58,34,31,20,0.3695652173913043
combo_L2,66,26,18,33,0.2826086956521739
combo_L4+L5+L6,68,24,18,33,0.2608695652173913
combo_C2,72,20,22,29,0.21739130434782608
combo_D8,74,18,22,29,0.1956521739130435
combo_D4+D5+D6+D7,75,17,23,28,0.18478260869565216
combo_C1,77,15,29,22,0.16304347826086957
combo_L7,79,13,19,32,0.14130434782608695
combo_D1+D2+D3,80,12,29,22,0.13043478260869565
combo_L1,80,12,31,20,0.13043478260869565
