blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
combo_L8,14,30,55,44,0.6818181818181818
combo_L7,18,26,37,62,0.5909090909090909
combo_D8,22,22,75,24,0.5
combo_L3,23,21,80,19,0.4772727272727273
combo_L4+L5+L6,24,20,62,37,0.45454545454545453
combo_D4+D5+D6+D7,25,19,64,35,0.4318181818181818
combo_C1,29,15,59,40,0.3409090909090909
combo_D1+D2+D3,29,15,69,30,0.3409090909090909
combo_L1,29,15,64,35,0.3409090909090909
combo_L2,34,10,55,44,0.22727272727272727
combo_C2,36,8,76,23,0.18181818181818182
combo_C3,40,4,74,25,0.09090909090909091
