blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
DeepSeek-R1,0,0,0,210,0.0
DeepSeek-V3,0,0,36,174,0.0
DS-R1-Dist-Llama-70B,15,20,20,155,0.5714285714285714
DS-R1-Dist-Llama-8B,14,20,17,159,0.5882352941176471
DS-R1-Dist-Qwen-14B,11,16,16,167,0.5925925925925926
DS-R1-Dist-Qwen-32B,16,14,10,170,0.4666666666666667
DS-R1-Dist-Qwen-7B,12,16,13,169,0.5714285714285714
GPT-3.5-turbo,0,0,0,210,0.0
GPT-4o,33,23,8,146,0.4107142857142857
Llama3.1-8B,18,14,12,166,0.4375
Llama3.3-70B,26,22,14,148,0.4583333333333333
o3-mini,1,4,7,198,0.8
Qwen2.5-14B,15,13,15,167,0.4642857142857143
Qwen2.5-32B,19,14,12,165,0.42424242424242425
Qwen2.5-7B,13,11,10,176,0.4583333333333333
