blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
DeepSeek-R1,0,0,0,210,0.0
DeepSeek-V3,0,0,55,155,0.0
DS-R1-Dist-Llama-70B,18,17,15,160,0.4857142857142857
DS-R1-Dist-Llama-8B,16,18,18,158,0.5294117647058824
DS-R1-Dist-Qwen-14B,16,11,14,169,0.4074074074074074
DS-R1-Dist-Qwen-32B,16,14,14,166,0.4666666666666667
DS-R1-Dist-Qwen-7B,16,12,9,173,0.42857142857142855
GPT-3.5-turbo,0,0,0,210,0.0
GPT-4o,0,56,0,154,1.0
Llama3.1-8B,19,13,11,167,0.40625
Llama3.3-70B,26,22,14,148,0.4583333333333333
o3-mini,3,2,7,198,0.4
Qwen2.5-14B,15,13,20,162,0.4642857142857143
Qwen2.5-32B,19,14,16,161,0.42424242424242425
Qwen2.5-7B,10,14,4,182,0.5833333333333334
