blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
DeepSeek-R1,0,0,0,210,0.0
DeepSeek-V3,0,0,0,210,0.0
DS-R1-Dist-Llama-70B,18,17,16,159,0.4857142857142857
DS-R1-Dist-Llama-8B,12,22,13,163,0.6470588235294118
DS-R1-Dist-Qwen-14B,13,14,14,169,0.5185185185185185
DS-R1-Dist-Qwen-32B,20,10,8,172,0.3333333333333333
DS-R1-Dist-Qwen-7B,11,17,6,176,0.6071428571428571
GPT-3.5-turbo,0,0,0,210,0.0
GPT-4o,30,26,12,142,0.4642857142857143
Llama3.1-8B,14,18,10,168,0.5625
Llama3.3-70B,29,19,11,151,0.3958333333333333
o3-mini,1,4,3,202,0.8
Qwen2.5-14B,16,12,29,153,0.42857142857142855
Qwen2.5-32B,20,13,20,157,0.3939393939393939
Qwen2.5-7B,16,8,22,164,0.3333333333333333
