blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
DeepSeek-R1,0,0,0,210,0.0
DeepSeek-V3,0,0,45,165,0.0
DS-R1-Dist-Llama-70B,19,16,17,158,0.45714285714285713
DS-R1-Dist-Llama-8B,13,21,8,168,0.6176470588235294
DS-R1-Dist-Qwen-14B,16,11,14,169,0.4074074074074074
DS-R1-Dist-Qwen-32B,20,10,13,167,0.3333333333333333
DS-R1-Dist-Qwen-7B,11,17,7,175,0.6071428571428571
GPT-3.5-turbo,0,0,0,210,0.0
GPT-4o,0,56,0,154,1.0
Llama3.1-8B,13,19,9,169,0.59375
Llama3.3-70B,26,22,11,151,0.4583333333333333
o3-mini,2,3,5,200,0.6
Qwen2.5-14B,14,14,11,171,0.5
Qwen2.5-32B,21,12,13,164,0.36363636363636365
Qwen2.5-7B,11,13,3,183,0.5416666666666666
