blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
combo_L1,27,16,19,22,0.37209302325581395
combo_D1+D2+D3,32,11,24,17,0.2558139534883721
combo_L7,33,10,14,27,0.23255813953488372
combo_C1,34,9,23,18,0.20930232558139536
combo_C2,35,8,14,27,0.18604651162790697
combo_D4+D5+D6+D7,35,8,16,25,0.18604651162790697
combo_L4+L5+L6,35,8,23,18,0.18604651162790697
combo_L2,36,7,18,23,0.16279069767441862
combo_D8,37,6,17,24,0.13953488372093023
combo_L3,37,6,18,23,0.13953488372093023
combo_L8,38,5,33,8,0.11627906976744186
combo_C3,39,4,31,10,0.09302325581395349
