blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
combo_D4+D5+D6+D7,40,13,21,10,0.24528301886792453
combo_C1,41,12,16,15,0.22641509433962265
combo_L2,41,12,14,17,0.22641509433962265
combo_C2,42,11,16,15,0.20754716981132076
combo_L7,43,10,15,16,0.18867924528301888
combo_D8,44,9,19,12,0.16981132075471697
combo_L1,46,7,15,16,0.1320754716981132
combo_L3,46,7,16,15,0.1320754716981132
combo_L8,46,7,23,8,0.1320754716981132
combo_D1+D2+D3,48,5,21,10,0.09433962264150944
combo_L4+L5+L6,49,4,20,11,0.07547169811320754
combo_C3,50,3,27,4,0.05660377358490566
