blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
combo_L1,5,8,1,70,0.6153846153846154
combo_D1+D2+D3,6,7,1,70,0.5384615384615384
combo_L7,6,7,5,66,0.5384615384615384
combo_C1,7,6,5,66,0.46153846153846156
combo_D8,8,5,6,65,0.38461538461538464
combo_L8,8,5,22,49,0.38461538461538464
combo_C2,10,3,2,69,0.23076923076923078
combo_D4+D5+D6+D7,10,3,12,59,0.23076923076923078
combo_L3,11,2,7,64,0.15384615384615385
combo_L4+L5+L6,11,2,18,53,0.15384615384615385
combo_C3,12,1,53,18,0.07692307692307693
combo_L2,12,1,4,67,0.07692307692307693
