blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
DeepSeek-R1,0,0,0,210,0.0
DeepSeek-V3,0,0,166,44,0.0
DS-R1-Dist-Llama-70B,113,20,24,53,0.15037593984962405
DS-R1-Dist-Llama-8B,137,20,20,33,0.12738853503184713
DS-R1-Dist-Qwen-14B,87,32,24,67,0.2689075630252101
DS-R1-Dist-Qwen-32B,93,21,31,65,0.18421052631578946
DS-R1-Dist-Qwen-7B,161,17,21,11,0.09550561797752809
GPT-3.5-turbo,0,0,0,210,0.0
GPT-4o,0,198,0,12,1.0
Llama3.1-8B,197,1,6,6,0.005050505050505051
Llama3.3-70B,170,24,9,7,0.12371134020618557
o3-mini,20,15,12,163,0.42857142857142855
Qwen2.5-14B,92,9,34,75,0.0891089108910891
Qwen2.5-32B,126,8,25,51,0.05970149253731343
Qwen2.5-7B,66,35,31,78,0.3465346534653465
