blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
combo_L2,7,4,47,26,0.36363636363636365
combo_C3,8,3,67,6,0.2727272727272727
combo_C2,9,2,55,18,0.18181818181818182
combo_D8,9,2,52,21,0.18181818181818182
combo_L4+L5+L6,9,2,58,15,0.18181818181818182
combo_L7,9,2,50,23,0.18181818181818182
combo_C1,10,1,51,22,0.09090909090909091
combo_D1+D2+D3,10,1,53,20,0.09090909090909091
combo_L1,10,1,60,13,0.09090909090909091
combo_L3,10,1,55,18,0.09090909090909091
combo_L8,10,1,64,9,0.09090909090909091
combo_D4+D5+D6+D7,11,0,50,23,0.0
