blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
combo_C1,8,5,53,18,0.38461538461538464
combo_L4+L5+L6,8,5,57,14,0.38461538461538464
combo_D4+D5+D6+D7,10,3,51,20,0.23076923076923078
combo_L1,10,3,42,29,0.23076923076923078
combo_L3,10,3,48,23,0.23076923076923078
combo_C2,11,2,54,17,0.15384615384615385
combo_C3,11,2,66,5,0.15384615384615385
combo_D1+D2+D3,11,2,58,13,0.15384615384615385
combo_L2,11,2,53,18,0.15384615384615385
combo_L7,11,2,58,13,0.15384615384615385
combo_L8,11,2,63,8,0.15384615384615385
combo_D8,13,0,52,19,0.0
