blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
DeepSeek-R1,49,37,29,28,0.43023255813953487
DeepSeek-V3,94,20,16,13,0.17543859649122806
DS-R1-Dist-Llama-70B,17,53,11,62,0.7571428571428571
DS-R1-Dist-Llama-8B,29,15,59,40,0.3409090909090909
DS-R1-Dist-Qwen-14B,47,27,30,39,0.36486486486486486
DS-R1-Dist-Qwen-32B,58,30,25,30,0.3409090909090909
DS-R1-Dist-Qwen-7B,120,10,10,3,0.07692307692307693
GPT-3.5-turbo,64,14,36,29,0.1794871794871795
GPT-4o,142,0,1,0,0.0
Llama3.1-8B,141,1,1,0,0.007042253521126761
Llama3.3-70B,140,0,3,0,0.0
o3-mini,4,2,3,134,0.3333333333333333
Qwen2.5-14B,47,9,43,44,0.16071428571428573
Qwen2.5-32B,64,3,39,37,0.04477611940298507
Qwen2.5-7B,77,15,29,22,0.16304347826086957
