blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
DeepSeek-R1,56,30,36,21,0.3488372093023256
DeepSeek-V3,107,7,14,15,0.06140350877192982
DS-R1-Dist-Llama-70B,49,21,32,41,0.3
DS-R1-Dist-Llama-8B,23,21,80,19,0.4772727272727273
DS-R1-Dist-Qwen-14B,52,22,36,33,0.2972972972972973
DS-R1-Dist-Qwen-32B,63,25,23,32,0.2840909090909091
DS-R1-Dist-Qwen-7B,121,9,12,1,0.06923076923076923
GPT-3.5-turbo,76,2,59,6,0.02564102564102564
GPT-4o,142,0,1,0,0.0
Llama3.1-8B,141,1,0,1,0.007042253521126761
Llama3.3-70B,138,2,3,0,0.014285714285714285
o3-mini,4,2,7,130,0.3333333333333333
Qwen2.5-14B,52,4,58,29,0.07142857142857142
Qwen2.5-32B,62,5,37,39,0.07462686567164178
Qwen2.5-7B,54,38,17,34,0.41304347826086957
