blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
DeepSeek-R1,3,8,1,72,0.7272727272727273
DeepSeek-V3,10,14,3,57,0.5833333333333334
DS-R1-Dist-Llama-70B,3,12,5,64,0.8
DS-R1-Dist-Llama-8B,5,8,8,63,0.6153846153846154
DS-R1-Dist-Qwen-14B,6,6,5,67,0.5
DS-R1-Dist-Qwen-32B,5,11,9,59,0.6875
DS-R1-Dist-Qwen-7B,1,11,2,70,0.9166666666666666
GPT-3.5-turbo,3,4,1,76,0.5714285714285714
GPT-4o,6,16,3,59,0.7272727272727273
Llama3.1-8B,10,10,3,61,0.5
Llama3.3-70B,9,13,5,57,0.5909090909090909
o3-mini,2,5,0,77,0.7142857142857143
Qwen2.5-14B,5,9,10,60,0.6428571428571429
Qwen2.5-32B,5,5,7,67,0.5
Qwen2.5-7B,4,7,5,68,0.6363636363636364
