blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
DeepSeek-R1,13,14,65,51,0.5185185185185185
DeepSeek-V3,18,4,92,29,0.18181818181818182
DS-R1-Dist-Llama-70B,2,3,26,112,0.6
DS-R1-Dist-Llama-8B,10,4,78,51,0.2857142857142857
DS-R1-Dist-Qwen-14B,5,3,72,63,0.375
DS-R1-Dist-Qwen-32B,17,9,66,51,0.34615384615384615
DS-R1-Dist-Qwen-7B,11,0,119,13,0.0
GPT-3.5-turbo,10,2,90,41,0.16666666666666666
GPT-4o,23,0,120,0,0.0
Llama3.1-8B,19,0,123,1,0.0
Llama3.3-70B,22,0,121,0,0.0
o3-mini,2,1,5,135,0.3333333333333333
Qwen2.5-14B,10,1,80,52,0.09090909090909091
Qwen2.5-32B,10,2,93,38,0.16666666666666666
Qwen2.5-7B,8,3,98,34,0.2727272727272727
