blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
DeepSeek-R1,17,10,74,42,0.37037037037037035
DeepSeek-V3,20,2,102,19,0.09090909090909091
DS-R1-Dist-Llama-70B,4,1,70,68,0.2
DS-R1-Dist-Llama-8B,7,7,48,81,0.5
DS-R1-Dist-Qwen-14B,5,3,73,62,0.375
DS-R1-Dist-Qwen-32B,20,6,77,40,0.23076923076923078
DS-R1-Dist-Qwen-7B,9,2,118,14,0.18181818181818182
GPT-3.5-turbo,11,1,106,25,0.08333333333333333
GPT-4o,23,0,119,1,0.0
Llama3.1-8B,19,0,124,0,0.0
Llama3.3-70B,22,0,121,0,0.0
o3-mini,1,2,4,136,0.6666666666666666
Qwen2.5-14B,11,0,87,45,0.0
Qwen2.5-32B,12,0,97,34,0.0
Qwen2.5-7B,10,1,88,44,0.09090909090909091
