blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
DeepSeek-R1,19,8,81,35,0.2962962962962963
DeepSeek-V3,20,2,110,11,0.09090909090909091
DS-R1-Dist-Llama-70B,1,4,42,96,0.8
DS-R1-Dist-Llama-8B,13,1,101,28,0.07142857142857142
DS-R1-Dist-Qwen-14B,7,1,123,12,0.125
DS-R1-Dist-Qwen-32B,26,0,111,6,0.0
DS-R1-Dist-Qwen-7B,9,2,122,10,0.18181818181818182
GPT-3.5-turbo,11,1,114,17,0.08333333333333333
GPT-4o,23,0,120,0,0.0
Llama3.1-8B,19,0,124,0,0.0
Llama3.3-70B,22,0,121,0,0.0
o3-mini,1,2,91,49,0.6666666666666666
Qwen2.5-14B,10,1,115,17,0.09090909090909091
Qwen2.5-32B,12,0,131,0,0.0
Qwen2.5-7B,2,9,61,71,0.8181818181818182
