blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
combo_C3,12,23,13,162,0.6571428571428571
combo_L7,13,22,15,160,0.6285714285714286
combo_D1+D2+D3,15,20,20,155,0.5714285714285714
combo_L8,17,18,14,161,0.5142857142857142
combo_C2,18,17,15,160,0.4857142857142857
combo_L1,18,17,16,159,0.4857142857142857
combo_C1,19,16,17,158,0.45714285714285713
combo_D8,19,16,14,161,0.45714285714285713
combo_L4+L5+L6,19,16,15,160,0.45714285714285713
combo_D4+D5+D6+D7,20,15,13,162,0.42857142857142855
combo_L3,20,15,20,155,0.42857142857142855
combo_L2,21,14,20,155,0.4
