blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
combo_C3,14,19,14,163,0.5757575757575758
combo_L7,17,16,11,166,0.48484848484848486
combo_L8,18,15,11,166,0.45454545454545453
combo_C2,19,14,16,161,0.42424242424242425
combo_D1+D2+D3,19,14,12,165,0.42424242424242425
combo_L1,20,13,20,157,0.3939393939393939
combo_C1,21,12,13,164,0.36363636363636365
combo_D4+D5+D6+D7,22,11,14,163,0.3333333333333333
combo_D8,23,10,16,161,0.30303030303030304
combo_L3,23,10,14,163,0.30303030303030304
combo_L2,24,9,11,166,0.2727272727272727
combo_L4+L5+L6,24,9,12,165,0.2727272727272727
