blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
combo_D8,9,19,11,171,0.6785714285714286
combo_C1,11,17,7,175,0.6071428571428571
combo_C3,11,17,5,177,0.6071428571428571
combo_L1,11,17,6,176,0.6071428571428571
combo_D1+D2+D3,12,16,13,169,0.5714285714285714
combo_D4+D5+D6+D7,12,16,8,174,0.5714285714285714
combo_L3,12,16,15,167,0.5714285714285714
combo_L2,14,14,10,172,0.5
combo_L7,14,14,9,173,0.5
combo_L8,14,14,9,173,0.5
combo_C2,16,12,9,173,0.42857142857142855
combo_L4+L5+L6,16,12,9,173,0.42857142857142855
