blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
combo_C3,21,27,9,153,0.5625
combo_L7,22,26,9,153,0.5416666666666666
combo_C1,26,22,11,151,0.4583333333333333
combo_C2,26,22,14,148,0.4583333333333333
combo_D1+D2+D3,26,22,14,148,0.4583333333333333
combo_L4+L5+L6,26,22,8,154,0.4583333333333333
combo_D4+D5+D6+D7,28,20,10,152,0.4166666666666667
combo_L2,28,20,11,151,0.4166666666666667
combo_D8,29,19,17,145,0.3958333333333333
combo_L1,29,19,11,151,0.3958333333333333
combo_L8,31,17,5,157,0.3541666666666667
combo_L3,37,11,6,156,0.22916666666666666
